"Statistic Label","Year","Commodity Group","UNIT","VALUE"
"Harmonised Index of Consumer Prices","2017","All-items HICP (COICOP 00)","Base 2015=100","100.1"
"Harmonised Index of Consumer Prices","2017","Food and non-alcoholic beverages (COICOP 01)","Base 2015=100","96.6"
"Harmonised Index of Consumer Prices","2017","Food (COICOP 01.1)","Base 2015=100","96.6"
"Harmonised Index of Consumer Prices","2017","Bread and cereals (COICOP 01.1.1)","Base 2015=100","95.2"
"Harmonised Index of Consumer Prices","2017","Meat (COICOP 01.1.2)","Base 2015=100","96.4"
"Harmonised Index of Consumer Prices","2017","Fish and seafood (COICOP 01.1.3)","Base 2015=100","95.9"
"Harmonised Index of Consumer Prices","2017","Milk, cheese and eggs (COICOP 01.1.4)","Base 2015=100","96.4"
"Harmonised Index of Consumer Prices","2017","Oils and fats (COICOP 01.1.5)","Base 2015=100","103.2"
"Harmonised Index of Consumer Prices","2017","Fruit (COICOP 01.1.6)","Base 2015=100","100.3"
"Harmonised Index of Consumer Prices","2017","Vegetables (COICOP 01.1.7)","Base 2015=100","99"
"Harmonised Index of Consumer Prices","2017","Sugar, jam, honey, chocolate and confectionery (COICOP 01.1.8)","Base 2015=100","93"
"Harmonised Index of Consumer Prices","2017","Food products n.e.c. (COICOP 01.1.9)","Base 2015=100","97.3"
"Harmonised Index of Consumer Prices","2017","Non-alcoholic beverages (COICOP 01.2)","Base 2015=100","96.4"
"Harmonised Index of Consumer Prices","2017","Coffee, tea and cocoa (COICOP 01.2.1)","Base 2015=100","96.7"
"Harmonised Index of Consumer Prices","2017","Mineral waters, soft drinks, fruit and vegetable juices (COICOP 01.2.2)","Base 2015=100","96.3"
"Harmonised Index of Consumer Prices","2017","Alcoholic beverages, tobacco and narcotics (COICOP 02)","Base 2015=100","102.2"
"Harmonised Index of Consumer Prices","2017","Alcoholic beverages (COICOP 02.1)","Base 2015=100","92.8"
"Harmonised Index of Consumer Prices","2017","Spirits (COICOP 02.1.1)","Base 2015=100","99.2"
"Harmonised Index of Consumer Prices","2017","Wine (COICOP 02.1.2)","Base 2015=100","86.8"
"Harmonised Index of Consumer Prices","2017","Beer (COICOP 02.1.3)","Base 2015=100","98.7"
"Harmonised Index of Consumer Prices","2017","Tobacco (COICOP 02.2)","Base 2015=100","113.6"
"Harmonised Index of Consumer Prices","2017","Clothing and footwear (COICOP 03)","Base 2015=100","93.4"
"Harmonised Index of Consumer Prices","2017","Clothing (COICOP 03.1)","Base 2015=100","93.6"
"Harmonised Index of Consumer Prices","2017","Clothing materials (COICOP 03.1.1)","Base 2015=100",""
"Harmonised Index of Consumer Prices","2017","Garments (COICOP 03.1.2)","Base 2015=100","93.3"
"Harmonised Index of Consumer Prices","2017","Other articles of clothing and clothing accessories (COICOP 03.1.3)","Base 2015=100","95.9"
"Harmonised Index of Consumer Prices","2017","Cleaning, repair and hire of clothing (COICOP 03.1.4)","Base 2015=100","102.1"
"Harmonised Index of Consumer Prices","2017","Footwear (COICOP 03.2)","Base 2015=100","92.2"
"Harmonised Index of Consumer Prices","2017","Housing, water, electricity, gas and other fuels (COICOP 04)","Base 2015=100","104.5"
"Harmonised Index of Consumer Prices","2017","Actual rentals for housing (COICOP 04.1)","Base 2015=100","115.9"
"Harmonised Index of Consumer Prices","2017","Maintenance and repair of the dwelling (COICOP 04.3)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2017","Materials for the maintenance and repair of the dwelling (COICOP 04.3.1)","Base 2015=100","95.1"
"Harmonised Index of Consumer Prices","2017","Services for the maintenance and repair of the dwelling (COICOP 04.3.2)","Base 2015=100","102.9"
"Harmonised Index of Consumer Prices","2017","Water supply and miscellaneous services relating to the dwelling (COICOP 04.4)","Base 2015=100","70.9"
"Harmonised Index of Consumer Prices","2017","Water supply (COICOP 04.4.1)","Base 2015=100","0"
"Harmonised Index of Consumer Prices","2017","Refuse collection (COICOP 04.4.2)","Base 2015=100","101.2"
"Harmonised Index of Consumer Prices","2017","Sewerage collection (COICOP 04.4.3)","Base 2015=100","0"
"Harmonised Index of Consumer Prices","2017","Other services relating to the dwelling n.e.c. (COICOP 04.4.4)","Base 2015=100","103.1"
"Harmonised Index of Consumer Prices","2017","Electricity, gas and other fuels (COICOP 04.5)","Base 2015=100","95.9"
